genre_mode,genre,story_zone,method,mean_sentiment,ci_low,ci_high,n_films
multi_label,Science Fiction,Escalation,TF-IDF filtered,0.09436061952897572,0.03750010462181782,0.1542591559397396,67
multi_label,Science Fiction,Climax zone,TF-IDF filtered,-0.015747838554944667,-0.07005161625885262,0.04196205479688059,66
multi_label,Science Fiction,Resolution,TF-IDF filtered,0.052106021421612685,-0.052546932782855826,0.15080687749008978,73
multi_label,TV Movie,Opening,Frequency baseline,0.42607936507936506,0.09432142857142857,0.8139666666666668,3
multi_label,TV Movie,Inciting conflict,Frequency baseline,-0.08126250000000002,-0.6797660714285715,0.22394285714285714,4
multi_label,TV Movie,Escalation,Frequency baseline,0.42045212537272036,0.21202037480063796,0.7817554347826087,4
multi_label,TV Movie,Climax zone,Frequency baseline,0.5579581730769231,0.3870245192307692,0.8485211538461539,4
multi_label,TV Movie,Resolution,Frequency baseline,0.386937797979798,0.05515757575757575,0.7560068888888888,5
multi_label,TV Movie,Opening,Full dialogue,0.38170767195767197,-0.0815,0.8581444444444445,3
multi_label,TV Movie,Inciting conflict,Full dialogue,-0.12338685064935066,-0.7091517857142857,0.2321376623376623,4
multi_label,TV Movie,Escalation,Full dialogue,0.33292503167122733,0.11558158508158509,0.6474776515151515,4
multi_label,TV Movie,Climax zone,Full dialogue,0.4923772792022792,0.2990096153846154,0.8197157407407407,4
multi_label,TV Movie,Resolution,Full dialogue,0.19436072727272727,-0.381046,0.7507207272727272,5
multi_label,TV Movie,Opening,TF-IDF filtered,0.43021825396825397,0.17109285714285713,0.7196333333333333,3
multi_label,TV Movie,Inciting conflict,TF-IDF filtered,-0.08380785714285716,-0.6896910714285713,0.24441285714285715,4
multi_label,TV Movie,Escalation,TF-IDF filtered,0.4147842564662645,0.15643807814992025,0.7997196969696969,4
multi_label,TV Movie,Climax zone,TF-IDF filtered,0.5375682692307693,0.34997884615384617,0.8434422836538444,4
multi_label,TV Movie,Resolution,TF-IDF filtered,0.47397846464646454,0.09637292929292929,0.8515839999999999,5
multi_label,Thriller,Opening,Frequency baseline,0.2168589932692866,0.17163401721292224,0.2646399685432967,149
multi_label,Thriller,Inciting conflict,Frequency baseline,0.16845686031193735,0.1225640879381399,0.21275538716642425,153
multi_label,Thriller,Escalation,Frequency baseline,0.133642776048931,0.09171390518441813,0.17711908891656883,159
multi_label,Thriller,Climax zone,Frequency baseline,0.0710791340186284,0.022339137639046654,0.1209004859586916,157
multi_label,Thriller,Resolution,Frequency baseline,0.07013651591822653,-0.0010761386323987338,0.14264598813185805,170
multi_label,Thriller,Opening,Full dialogue,0.12551520142210168,0.07606748091427662,0.1781548552692803,149
multi_label,Thriller,Inciting conflict,Full dialogue,0.053678746694445285,0.005056083461409606,0.1036274870901526,153
multi_label,Thriller,Escalation,Full dialogue,0.022110035689396155,-0.026429669847387188,0.06715210322872629,159
multi_label,Thriller,Climax zone,Full dialogue,-0.060432680584165496,-0.11153896436492841,-0.004023234000156165,157
multi_label,Thriller,Resolution,Full dialogue,-0.045972093611421065,-0.11783043557370991,0.026479160901123053,170
multi_label,Thriller,Opening,TF-IDF filtered,0.18391278916158713,0.13574958596521067,0.23249954461509617,149
multi_label,Thriller,Inciting conflict,TF-IDF filtered,0.13274932005396814,0.0847185262981603,0.18071778074346959,153
multi_label,Thriller,Escalation,TF-IDF filtered,0.1064599453149139,0.06337797742011203,0.15173821313833266,159
multi_label,Thriller,Climax zone,TF-IDF filtered,0.01951210952285342,-0.02972632087075528,0.07149003743836958,157
multi_label,Thriller,Resolution,TF-IDF filtered,0.0048531671911528,-0.06905328999501076,0.07565630548472196,170
multi_label,War,Opening,Frequency baseline,0.1610282189178343,-0.05820312482389404,0.3491159584283237,13
multi_label,War,Inciting conflict,Frequency baseline,0.204174312024541,0.08411754471600469,0.3198894708827079,14
multi_label,War,Escalation,Frequency baseline,0.1200593720831293,-0.03479009377511584,0.2869784789770447,14
multi_label,War,Climax zone,Frequency baseline,0.10989942367817082,-0.046855877240996116,0.28400289040271,14
multi_label,War,Resolution,Frequency baseline,0.008041996953167237,-0.18933966591478696,0.1890724261548478,15
multi_label,War,Opening,Full dialogue,0.05623004802889416,-0.1574442348132637,0.25179296399433887,13
multi_label,War,Inciting conflict,Full dialogue,0.1820061647166198,0.032354945058301915,0.32973891271171224,14
multi_label,War,Escalation,Full dialogue,-0.0011949212858930866,-0.17780640181897078,0.19487638553337908,14
multi_label,War,Climax zone,Full dialogue,-0.04667553061283125,-0.26652056013514236,0.1633148176192434,14
multi_label,War,Resolution,Full dialogue,-0.21614777455224513,-0.4022162959871827,-0.05741107121848742,15
multi_label,War,Opening,TF-IDF filtered,0.12277094132363363,-0.11210878833452874,0.3266819711410384,13
multi_label,War,Inciting conflict,TF-IDF filtered,0.24018203704673463,0.09217105369361822,0.37094465804782933,14
multi_label,War,Escalation,TF-IDF filtered,0.13881057321441712,-0.029606569635697577,0.30833550085069966,14
multi_label,War,Climax zone,TF-IDF filtered,-0.00420773936829179,-0.20864964774537428,0.1676862236635939,14
multi_label,War,Resolution,TF-IDF filtered,-0.01883108000393139,-0.22360626713352,0.16922236416040085,15
multi_label,Western,Opening,Frequency baseline,0.09935547368421052,-0.041018526315789464,0.23972947368421052,5
multi_label,Western,Inciting conflict,Frequency baseline,0.26403097549019605,0.11061361764705882,0.4242449166666667,5
multi_label,Western,Escalation,Frequency baseline,0.25336811039537316,0.19266801696712618,0.30705583333333336,5
multi_label,Western,Climax zone,Frequency baseline,0.1202635396825397,-0.018704238095238097,0.2446942222222222,5
multi_label,Western,Resolution,Frequency baseline,0.4324495856524428,0.15456359925788496,0.7275672108843537,7
multi_label,Western,Opening,Full dialogue,0.10111707894736843,-0.09938949999999999,0.3059405,5
multi_label,Western,Inciting conflict,Full dialogue,0.2430297009803922,0.059205735294117656,0.42983591666666665,5
multi_label,Western,Escalation,Full dialogue,0.07472157360819676,-0.06820414943442914,0.2217364204578216,5
multi_label,Western,Climax zone,Full dialogue,0.029745268949400532,-0.10509785135135134,0.18708729526519002,5
multi_label,Western,Resolution,Full dialogue,0.14217105751391468,-0.27195681354359924,0.5378441558441558,7
multi_label,Western,Opening,TF-IDF filtered,0.04199668421052631,-0.06427399999999998,0.12825368421052633,5
multi_label,Western,Inciting conflict,TF-IDF filtered,0.32085204901960784,0.11504526470588235,0.5266588333333334,5
multi_label,Western,Escalation,TF-IDF filtered,0.19103112192238944,0.106281677477945,0.27471285360087644,5
multi_label,Western,Climax zone,TF-IDF filtered,0.09182397619047619,-0.04184369047619047,0.22201199999999996,5
multi_label,Western,Resolution,TF-IDF filtered,0.39071715522572664,0.10884236982065555,0.7166315646258504,7
primary,Action,Opening,Frequency baseline,0.146459038726451,0.08281480534831523,0.21088484395913748,69
primary,Action,Inciting conflict,Frequency baseline,0.1553030019059739,0.07994178191873129,0.22908463931046164,69
primary,Action,Escalation,Frequency baseline,0.09457881769167235,0.018429175515857665,0.17458110873628932,74
primary,Action,Climax zone,Frequency baseline,0.050419214849425596,-0.019579076814752246,0.12460884034438106,72
